Linux-3.10(2013-06-30),Red Hat,1237,9.07
Linux-3.10(2013-06-30),Intel,1022,7.49
Linux-3.10(2013-06-30),Linaro,839,6.15
Linux-3.10(2013-06-30),Google,347,2.54
Linux-3.10(2013-06-30),NVIDIA,179,1.31
Linux-3.10(2013-06-30),Huawei,163,1.2
Linux-3.10(2013-06-30),ARM,97,0.71
Linux-3.10(2013-06-30),AMD,95,0.7
Linux-3.10(2013-06-30),QUALCOMM,55,0.4
Linux-3.9(2013-04-28),Intel,1293,10.86
Linux-3.9(2013-04-28),Red Hat,1075,9.03
Linux-3.9(2013-04-28),Google,407,3.42
Linux-3.9(2013-04-28),Linaro,384,3.22
Linux-3.9(2013-04-28),NVIDIA,208,1.75
Linux-3.9(2013-04-28),ARM,108,0.91
Linux-3.9(2013-04-28),AMD,77,0.65
Linux-3.9(2013-04-28),Huawei,53,0.45
Linux-3.9(2013-04-28),QUALCOMM,46,0.39
Linux-3.8(2013-02-18),Intel,1210,9.76
Linux-3.8(2013-02-18),Red Hat,1138,9.18
Linux-3.8(2013-02-18),Linaro,514,4.15
Linux-3.8(2013-02-18),Google,251,2.03
Linux-3.8(2013-02-18),NVIDIA,121,0.98
Linux-3.8(2013-02-18),QUALCOMM,115,0.93
Linux-3.8(2013-02-18),ARM,106,0.86
Linux-3.8(2013-02-18),AMD,82,0.66
Linux-3.8(2013-02-18),Huawei,16,0.13
Linux-3.7(2012-12-10),Red Hat,1201,10.02
Linux-3.7(2012-12-10),Intel,917,7.65
Linux-3.7(2012-12-10),Linaro,564,4.7
Linux-3.7(2012-12-10),Google,243,2.03
Linux-3.7(2012-12-10),AMD,144,1.2
Linux-3.7(2012-12-10),NVIDIA,123,1.03
Linux-3.7(2012-12-10),ARM,113,0.94
Linux-3.7(2012-12-10),QUALCOMM,71,0.59
Linux-3.7(2012-12-10),Huawei,53,0.44
Linux-3.6(2012-09-30),Red Hat,1053,10.28
Linux-3.6(2012-09-30),Intel,985,9.62
Linux-3.6(2012-09-30),Linaro,388,3.79
Linux-3.6(2012-09-30),Google,244,2.38
Linux-3.6(2012-09-30),QUALCOMM,135,1.32
Linux-3.6(2012-09-30),NVIDIA,124,1.21
Linux-3.6(2012-09-30),AMD,104,1.02
Linux-3.6(2012-09-30),ARM,56,0.55
Linux-3.6(2012-09-30),Huawei,26,0.25
Linux-3.5(2012-07-21),Intel,1255,11.46
Linux-3.5(2012-07-21),Red Hat,1085,9.9
Linux-3.5(2012-07-21),Linaro,457,4.17
Linux-3.5(2012-07-21),Google,261,2.38
Linux-3.5(2012-07-21),NVIDIA,194,1.77
Linux-3.5(2012-07-21),QUALCOMM,121,1.1
Linux-3.5(2012-07-21),AMD,86,0.79
Linux-3.5(2012-07-21),ARM,30,0.27
Linux-3.5(2012-07-21),Huawei,4,0.04
Linux-3.4(2012-05-20),Intel,1410,12.94
Linux-3.4(2012-05-20),Red Hat,957,8.78
Linux-3.4(2012-05-20),Linaro,297,2.73
Linux-3.4(2012-05-20),Google,203,1.86
Linux-3.4(2012-05-20),QUALCOMM,162,1.49
Linux-3.4(2012-05-20),NVIDIA,142,1.3
Linux-3.4(2012-05-20),AMD,132,1.21
Linux-3.4(2012-05-20),ARM,64,0.59
Linux-3.4(2012-05-20),Huawei,6,0.06
Linux-3.3(2012-03-18),Red Hat,1302,12.34
Linux-3.3(2012-03-18),Intel,1076,10.2
Linux-3.3(2012-03-18),QUALCOMM,252,2.39
Linux-3.3(2012-03-18),Google,211,2
Linux-3.3(2012-03-18),Linaro,199,1.89
Linux-3.3(2012-03-18),AMD,105,1
Linux-3.3(2012-03-18),NVIDIA,98,0.93
Linux-3.3(2012-03-18),ARM,89,0.84
Linux-3.3(2012-03-18),Huawei,1,0.01
Linux-3.2(2012-01-04),Intel,1216,10.24
Linux-3.2(2012-01-04),Red Hat,967,8.14
Linux-3.2(2012-01-04),Linaro,263,2.21
Linux-3.2(2012-01-04),QUALCOMM,259,2.18
Linux-3.2(2012-01-04),Google,164,1.38
Linux-3.2(2012-01-04),AMD,113,0.95
Linux-3.2(2012-01-04),ARM,84,0.71
Linux-3.2(2012-01-04),NVIDIA,37,0.31
Linux-3.1(2011-10-24),Red Hat,882,10.15
Linux-3.1(2011-10-24),Intel,786,9.04
Linux-3.1(2011-10-24),Linaro,186,2.14
Linux-3.1(2011-10-24),Google,151,1.74
Linux-3.1(2011-10-24),AMD,63,0.72
Linux-3.1(2011-10-24),QUALCOMM,54,0.62
Linux-3.1(2011-10-24),NVIDIA,38,0.44
Linux-3.1(2011-10-24),ARM,30,0.35
Linux-3.0(2011-07-21),Intel,1052,11.5
Linux-3.0(2011-07-21),Red Hat,934,10.21
Linux-3.0(2011-07-21),QUALCOMM,243,2.66
Linux-3.0(2011-07-21),AMD,168,1.84
Linux-3.0(2011-07-21),Google,132,1.44
Linux-3.0(2011-07-21),Linaro,93,1.02
Linux-3.0(2011-07-21),NVIDIA,39,0.43
Linux-3.0(2011-07-21),ARM,29,0.32
Linux-2.6.39(2011-05-18),Red Hat,1040,10.13
Linux-2.6.39(2011-05-18),Intel,726,7.07
Linux-2.6.39(2011-05-18),Google,175,1.71
Linux-2.6.39(2011-05-18),QUALCOMM,155,1.51
Linux-2.6.39(2011-05-18),AMD,139,1.35
Linux-2.6.39(2011-05-18),Linaro,100,0.97
Linux-2.6.39(2011-05-18),NVIDIA,59,0.57
Linux-2.6.39(2011-05-18),ARM,29,0.28
Linux-2.6.38(2011-03-14),Red Hat,1104,11.53
Linux-2.6.38(2011-03-14),Intel,807,8.43
Linux-2.6.38(2011-03-14),AMD,186,1.94
Linux-2.6.38(2011-03-14),QUALCOMM,138,1.44
Linux-2.6.38(2011-03-14),Google,133,1.39
Linux-2.6.38(2011-03-14),Linaro,37,0.39
Linux-2.6.38(2011-03-14),ARM,33,0.34
Linux-2.6.38(2011-03-14),NVIDIA,11,0.11
Linux-2.6.37(2011-01-04),Red Hat,1090,9.52
Linux-2.6.37(2011-01-04),Intel,1011,8.83
Linux-2.6.37(2011-01-04),AMD,173,1.51
Linux-2.6.37(2011-01-04),Google,131,1.14
Linux-2.6.37(2011-01-04),QUALCOMM,95,0.83
Linux-2.6.37(2011-01-04),Linaro,82,0.72
Linux-2.6.37(2011-01-04),ARM,25,0.22
Linux-2.6.37(2011-01-04),NVIDIA,14,0.12
Linux-2.6.37(2011-01-04),Huawei,1,0.01
Linux-2.6.36(2010-10-20),Red Hat,1140,12
Linux-2.6.36(2010-10-20),Intel,850,8.95
Linux-2.6.36(2010-10-20),AMD,138,1.45
Linux-2.6.36(2010-10-20),Google,129,1.36
Linux-2.6.36(2010-10-20),QUALCOMM,115,1.21
Linux-2.6.36(2010-10-20),Linaro,45,0.47
Linux-2.6.36(2010-10-20),ARM,23,0.24
Linux-2.6.36(2010-10-20),NVIDIA,4,0.04
Linux-2.6.35(2010-08-01),Red Hat,1162,11.86
Linux-2.6.35(2010-08-01),Intel,842,8.59
Linux-2.6.35(2010-08-01),QUALCOMM,193,1.97
Linux-2.6.35(2010-08-01),AMD,184,1.88
Linux-2.6.35(2010-08-01),Google,123,1.25
Linux-2.6.35(2010-08-01),ARM,34,0.35
Linux-2.6.35(2010-08-01),NVIDIA,1,0.01
Linux-2.6.34(2010-05-16),Red Hat,884,9.36
Linux-2.6.34(2010-05-16),Intel,689,7.3
Linux-2.6.34(2010-05-16),AMD,130,1.38
Linux-2.6.34(2010-05-16),QUALCOMM,58,0.61
Linux-2.6.34(2010-05-16),Google,55,0.58
Linux-2.6.34(2010-05-16),ARM,21,0.22
Linux-2.6.34(2010-05-16),NVIDIA,5,0.05
Linux-2.6.33(2010-02-24),Intel,1240,11.41
Linux-2.6.33(2010-02-24),Red Hat,1217,11.2
Linux-2.6.33(2010-02-24),AMD,178,1.64
Linux-2.6.33(2010-02-24),QUALCOMM,172,1.58
Linux-2.6.33(2010-02-24),Google,44,0.4
Linux-2.6.33(2010-02-24),ARM,17,0.16
Linux-2.6.33(2010-02-24),Huawei,1,0.01
Linux-2.6.32(2009-12-02),Intel,1384,12.59
Linux-2.6.32(2009-12-02),Red Hat,1003,9.12
Linux-2.6.32(2009-12-02),AMD,252,2.29
Linux-2.6.32(2009-12-02),QUALCOMM,209,1.9
Linux-2.6.32(2009-12-02),Google,65,0.59
Linux-2.6.32(2009-12-02),ARM,44,0.4
Linux-2.6.32(2009-12-02),NVIDIA,2,0.02
Linux-2.6.32(2009-12-02),Huawei,1,0.01
Linux-2.6.31(2009-09-09),Intel,1384,12.72
Linux-2.6.31(2009-09-09),Red Hat,1371,12.6
Linux-2.6.31(2009-09-09),AMD,129,1.19
Linux-2.6.31(2009-09-09),QUALCOMM,120,1.1
Linux-2.6.31(2009-09-09),ARM,62,0.57
Linux-2.6.31(2009-09-09),Google,47,0.43
Linux-2.6.31(2009-09-09),NVIDIA,5,0.05
Linux-2.6.30(2009-06-09),Red Hat,1287,10.74
Linux-2.6.30(2009-06-09),Intel,1177,9.82
Linux-2.6.30(2009-06-09),QUALCOMM,273,2.28
Linux-2.6.30(2009-06-09),AMD,60,0.5
Linux-2.6.30(2009-06-09),Google,54,0.45
Linux-2.6.30(2009-06-09),ARM,21,0.18
Linux-2.6.30(2009-06-09),NVIDIA,20,0.17
Linux-2.6.29(2009-03-23),Red Hat,1208,10.33
Linux-2.6.29(2009-03-23),Intel,899,7.69
Linux-2.6.29(2009-03-23),QUALCOMM,151,1.29
Linux-2.6.29(2009-03-23),AMD,134,1.15
Linux-2.6.29(2009-03-23),Google,70,0.6
Linux-2.6.29(2009-03-23),ARM,27,0.23
Linux-2.6.29(2009-03-23),NVIDIA,5,0.04
Linux-2.6.28(2008-12-24),Red Hat,1112,12.29
Linux-2.6.28(2008-12-24),Intel,845,9.34
Linux-2.6.28(2008-12-24),AMD,161,1.78
Linux-2.6.28(2008-12-24),Google,83,0.92
Linux-2.6.28(2008-12-24),QUALCOMM,50,0.55
Linux-2.6.28(2008-12-24),ARM,12,0.13
Linux-2.6.28(2008-12-24),NVIDIA,3,0.03
Linux-2.6.28(2008-12-24),Huawei,1,0.01
Linux-2.6.27(2008-10-09),Red Hat,1392,13.1
Linux-2.6.27(2008-10-09),Intel,876,8.24
Linux-2.6.27(2008-10-09),AMD,130,1.22
Linux-2.6.27(2008-10-09),Google,68,0.64
Linux-2.6.27(2008-10-09),QUALCOMM,37,0.35
Linux-2.6.27(2008-10-09),NVIDIA,7,0.07
Linux-2.6.27(2008-10-09),ARM,2,0.02
Linux-2.6.26(2008-07-13),Red Hat,1190,11.97
Linux-2.6.26(2008-07-13),Intel,711,7.15
Linux-2.6.26(2008-07-13),Google,102,1.03
Linux-2.6.26(2008-07-13),AMD,44,0.44
Linux-2.6.26(2008-07-13),ARM,22,0.22
Linux-2.6.26(2008-07-13),NVIDIA,5,0.05
Linux-2.6.26(2008-07-13),QUALCOMM,5,0.05
Linux-2.6.25(2008-04-16),Red Hat,1724,14.09
Linux-2.6.25(2008-04-16),Intel,755,6.17
Linux-2.6.25(2008-04-16),Google,129,1.05
Linux-2.6.25(2008-04-16),AMD,29,0.24
Linux-2.6.25(2008-04-16),ARM,15,0.12
Linux-2.6.25(2008-04-16),NVIDIA,15,0.12
Linux-2.6.25(2008-04-16),Huawei,1,0.01
Linux-2.6.24(2008-01-24),Red Hat,1112,11.31
Linux-2.6.24(2008-01-24),Intel,655,6.66
Linux-2.6.24(2008-01-24),Google,114,1.16
Linux-2.6.24(2008-01-24),AMD,16,0.16
Linux-2.6.24(2008-01-24),NVIDIA,8,0.08
Linux-2.6.24(2008-01-24),ARM,2,0.02
Linux-2.6.23(2007-10-09),Red Hat,889,13.35
Linux-2.6.23(2007-10-09),Intel,331,4.97
Linux-2.6.23(2007-10-09),Google,102,1.53
Linux-2.6.23(2007-10-09),AMD,12,0.18
Linux-2.6.23(2007-10-09),ARM,11,0.17
Linux-2.6.23(2007-10-09),NVIDIA,7,0.11
Linux-2.6.23(2007-10-09),QUALCOMM,1,0.02
Linux-2.6.22(2007-07-08),Red Hat,908,13.93
Linux-2.6.22(2007-07-08),Intel,282,4.33
Linux-2.6.22(2007-07-08),Google,99,1.52
Linux-2.6.22(2007-07-08),AMD,23,0.35
Linux-2.6.22(2007-07-08),ARM,9,0.14
Linux-2.6.22(2007-07-08),NVIDIA,6,0.09
Linux-2.6.22(2007-07-08),QUALCOMM,2,0.03
Linux-2.6.21(2007-04-25),Red Hat,481,9.63
Linux-2.6.21(2007-04-25),Intel,368,7.37
Linux-2.6.21(2007-04-25),Google,56,1.12
Linux-2.6.21(2007-04-25),NVIDIA,17,0.34
Linux-2.6.21(2007-04-25),ARM,14,0.28
Linux-2.6.21(2007-04-25),AMD,11,0.22
Linux-2.6.20(2007-02-04),Red Hat,699,14.68
Linux-2.6.20(2007-02-04),Intel,229,4.81
Linux-2.6.20(2007-02-04),AMD,20,0.42
Linux-2.6.20(2007-02-04),Google,12,0.25
Linux-2.6.20(2007-02-04),NVIDIA,8,0.17
Linux-2.6.20(2007-02-04),ARM,2,0.04
Linux-2.6.19(2006-11-29),Red Hat,1279,19.14
Linux-2.6.19(2006-11-29),Intel,324,4.85
Linux-2.6.19(2006-11-29),Google,35,0.52
Linux-2.6.19(2006-11-29),NVIDIA,9,0.13
Linux-2.6.19(2006-11-29),AMD,5,0.07
Linux-2.6.19(2006-11-29),Huawei,4,0.06
Linux-2.6.19(2006-11-29),ARM,2,0.03
Linux-2.6.18(2006-09-19),Red Hat,911,14.41
Linux-2.6.18(2006-09-19),Intel,469,7.42
Linux-2.6.18(2006-09-19),Google,21,0.33
Linux-2.6.18(2006-09-19),NVIDIA,17,0.27
Linux-2.6.18(2006-09-19),AMD,8,0.13
Linux-2.6.18(2006-09-19),ARM,6,0.09
Linux-2.6.17(2006-06-17),Red Hat,691,12.07
Linux-2.6.17(2006-06-17),Intel,276,4.82
Linux-2.6.17(2006-06-17),AMD,25,0.44
Linux-2.6.17(2006-06-17),ARM,10,0.17
Linux-2.6.17(2006-06-17),NVIDIA,8,0.14
Linux-2.6.17(2006-06-17),QUALCOMM,5,0.09
Linux-2.6.17(2006-06-17),Google,4,0.07
Linux-2.6.16(2006-03-19),Red Hat,584,10.88
Linux-2.6.16(2006-03-19),Intel,330,6.15
Linux-2.6.16(2006-03-19),AMD,14,0.26
Linux-2.6.16(2006-03-19),ARM,9,0.17
Linux-2.6.16(2006-03-19),NVIDIA,2,0.04
Linux-2.6.16(2006-03-19),Google,2,0.04
Linux-2.6.15(2006-01-02),Red Hat,417,8.41
Linux-2.6.15(2006-01-02),Intel,288,5.81
Linux-2.6.15(2006-01-02),AMD,17,0.34
Linux-2.6.15(2006-01-02),NVIDIA,7,0.14
Linux-2.6.15(2006-01-02),QUALCOMM,4,0.08
Linux-2.6.15(2006-01-02),Google,3,0.06
Linux-2.6.15(2006-01-02),ARM,1,0.02
Linux-2.6.14(2005-10-27),Red Hat,467,12.88
Linux-2.6.14(2005-10-27),Intel,170,4.69
Linux-2.6.14(2005-10-27),QUALCOMM,25,0.69
Linux-2.6.14(2005-10-27),Google,7,0.19
Linux-2.6.14(2005-10-27),ARM,6,0.17
Linux-2.6.14(2005-10-27),NVIDIA,4,0.11
Linux-2.6.13(2005-08-28),Red Hat,416,10.67
Linux-2.6.13(2005-08-28),Intel,186,4.77
Linux-2.6.13(2005-08-28),ARM,10,0.26
Linux-2.6.13(2005-08-28),Google,4,0.1
Linux-2.6.13(2005-08-28),AMD,1,0.03
Linux-2.6.13(2005-08-28),NVIDIA,1,0.03
Linux-2.6.12(2005-06-17),Red Hat,284,16.46
Linux-2.6.12(2005-06-17),Intel,122,7.07
Linux-2.6.12(2005-06-17),ARM,3,0.17
Linux-2.6.12(2005-06-17),NVIDIA,1,0.06
Linux-2.6.12(2005-06-17),Google,1,0.06
